OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
600324,Roadys Truck Stop #4903,4991 State Hwy 6 Exit 129,Espy,PA,393,2.960
600325,Sapp Bros #2465,4003 I-95 Exit 4,Mendota Heights,MN,16,3.107
600326,TA Travel Center #5066,2659 I-10 Exit 270,Edgington,IL,193,3.540
600327,QuikTrip #8920,6087 US-287 Exit 131,Deer Park,TX,253,3.211
600328,Kwik Trip #9732,7799 State Hwy 6 Exit 307,El Cerro Mission,NM,352,3.168
600329,Sapp Bros #838,2146 I-10 Exit 155,Parks,AZ,193,3.465
600330,Bosselman Travel Center #3843,7038 State Hwy 6 Exit 74,Avon,OH,389,3.110
600331,AMBEST #5731,828 I-10 Exit 66,Parks,NE,258,3.252
600332,Road Ranger #5172,1356 State Hwy 6 Exit 248,Westgate,FL,365,2.892
600333,Pilot Travel Center #8214,4053 US-287 Exit 359,Sawyer,OK,217,3.155
600334,Roadys Truck Stop #1701,3730 I-10 Exit 153,Glenwood,IA,7,3.146
600335,Road Ranger #8084,9724 I-95 Exit 66,Camp Verde,AZ,351,3.499
600336,Petro Stopping Center #5835,7987 US-287 Exit 91,Shamrock Lakes,IN,250,2.916
600337,Sapp Bros #4828,3035 I-10 Exit 258,Calypso,NC,365,3.336
600338,TA Travel Center #9300,6647 State Hwy 6 Exit 352,Fisher Island,FL,258,2.774
600339,Sapp Bros #1579,5917 I-10 Exit 27,Prescott,AZ,217,3.662
600340,Kwik Trip #1250,5793 US-287 Exit 381,Osage,IA,240,3.020
600341,Loves Travel Stop #5426,6076 State Hwy 6 Exit 347,New Holland,IL,214,3.237
600342,Kwik Trip #9639,5040 I-40 Exit 290,Columbia Heights,MN,123,3.217
600343,Roadys Truck Stop #4015,6457 US-287 Exit 209,Leland,IL,328,3.316
600344,Sapp Bros #5237,2056 I-10 Exit 212,Aldine,TX,60,3.009
600345,Loves Travel Stop #3689,3492 I-95 Exit 172,Corn,OK,213,3.250
600346,Petro Stopping Center #6185,1322 I-95 Exit 77,Estancia,NM,192,3.330
600347,Roadys Truck Stop #6720,1203 I-95 Exit 66,Masury,OH,42,3.323
600348,Roadys Truck Stop #9398,7489 I-10 Exit 160,Strong,PA,286,3.011
600349,Road Ranger #6454,9598 State Hwy 6 Exit 284,Lyle,MN,156,2.897
600350,Kwik Trip #6790,3347 I-40 Exit 293,Annandale,NJ,218,3.051
600351,Flying J #1057,5793 I-80 Exit 254,Ingalls,IN,322,3.333
600352,Roadys Truck Stop #9450,3101 I-80 Exit 391,Old Orchard,PA,178,3.171
600353,Bosselman Travel Center #1387,7013 US-287 Exit 69,Moscow,ID,121,3.857
600354,QuikTrip #4713,6741 I-95 Exit 368,Kissee Mills,MO,393,3.049
600355,Pilot Travel Center #1912,8093 State Hwy 6 Exit 105,Rockford,IL,56,3.104
600356,Kwik Trip #7067,4093 State Hwy 6 Exit 350,Warren Park,IN,334,3.004
600357,Pilot Travel Center #8687,6044 I-10 Exit 178,Archer,IA,116,3.138
600358,TA Travel Center #2947,3256 I-40 Exit 212,San Pasqual,CA,97,3.661
600359,Sapp Bros #6935,7807 I-80 Exit 329,Saint Charles,MO,378,2.955
600360,Roadys Truck Stop #4840,2823 I-95 Exit 267,Shamokin,PA,159,3.237
600361,Loves Travel Stop #130,4981 I-40 Exit 364,Mesquite Creek,AZ,19,3.642
600362,QuikTrip #3429,402 I-80 Exit 386,Starkville,CO,66,3.596
600363,Petro Stopping Center #8681,2952 I-10 Exit 228,Allison,IA,156,3.438
600364,Flying J #5422,2186 I-10 Exit 372,East Peru,IA,118,2.716
600365,Sapp Bros #6869,1424 I-40 Exit 286,Scott,OH,264,3.054
600366,Flying J #8948,154 I-10 Exit 220,Batchtown,IL,345,2.980
600367,Road Ranger #9646,5498 I-95 Exit 342,Fairfield Plantation,GA,212,3.261
600368,Kwik Trip #5586,3374 I-10 Exit 341,Lake Holiday,IL,33,3.044
600369,Road Ranger #1787,1638 I-10 Exit 84,Force,PA,258,3.107
600370,Bosselman Travel Center #591,3525 I-10 Exit 201,Deerfield Beach,FL,218,2.753
600371,Roadys Truck Stop #6542,3844 State Hwy 6 Exit 334,Chancellor,SD,369,3.304
600372,TA Travel Center #8408,1306 I-10 Exit 127,Oak Hills,CA,82,3.604
600373,Roadys Truck Stop #5447,9627 I-95 Exit 144,Eastvale,CA,173,3.773
600374,AMBEST #8150,906 I-10 Exit 89,Worthington,IN,342,3.078
600375,AMBEST #9950,4656 I-40 Exit 116,Panther Burn,MS,252,2.910
600376,Road Ranger #3342,1863 I-10 Exit 103,Fairburn,GA,80,3.135
600377,Road Ranger #4211,5718 I-80 Exit 353,Conley,GA,230,3.162
600378,QuikTrip #1707,9636 I-10 Exit 176,Curwensville,PA,25,3.045
600379,Road Ranger #4188,993 US-287 Exit 207,Normandy Park,WA,257,3.871
600380,Loves Travel Stop #2161,6621 US-287 Exit 78,Willowbrook,CA,146,3.695
600381,Bosselman Travel Center #4885,8977 I-95 Exit 37,South Monroe,MI,257,2.911
600382,Bosselman Travel Center #8379,3998 I-95 Exit 258,Markham,IL,87,3.336
600383,Pilot Travel Center #1309,5474 I-40 Exit 142,Cleveland,MS,301,2.823
600384,Petro Stopping Center #9510,1562 I-80 Exit 205,Monterey Park,NM,372,3.399
600385,Loves Travel Stop #6788,5867 State Hwy 6 Exit 212,Passaic,NJ,178,3.326
600386,TA Travel Center #2293,6436 I-40 Exit 291,Keota,IA,336,3.373
600387,Sapp Bros #4505,9333 I-10 Exit 13,Dubuque,IA,68,2.903
600388,Petro Stopping Center #9609,4957 I-80 Exit 344,Reminderville,OH,382,3.009
600389,Petro Stopping Center #5340,7604 State Hwy 6 Exit 210,Youngstown,OH,203,3.402
600390,Kwik Trip #8882,7258 US-287 Exit 321,New Tripoli,PA,175,3.250
600391,Pilot Travel Center #656,9645 I-40 Exit 358,Mingoville,PA,189,2.864
600392,Road Ranger #7367,8547 I-80 Exit 73,Dunlap,IN,107,2.945
600393,Bosselman Travel Center #6073,9785 I-80 Exit 197,Oakwood Park,MO,8,3.270
600394,Petro Stopping Center #1524,2626 I-10 Exit 236,Lenox,IA,16,2.986
600395,Roadys Truck Stop #6372,1837 I-95 Exit 397,Olympia Heights,FL,168,2.854
600396,Road Ranger #8800,8172 I-95 Exit 22,Walnutport,PA,225,2.934
600397,TA Travel Center #111,2391 I-40 Exit 115,Steelville,MO,325,3.009
600398,Kwik Trip #1741,1192 I-80 Exit 6,Bald Knob,AR,389,2.824
600399,Bosselman Travel Center #7094,6588 State Hwy 6 Exit 220,Rader Creek,MT,113,3.247
600400,Flying J #7371,3762 US-287 Exit 397,Winnebago,IL,129,3.246
600401,Kwik Trip #3766,6249 US-287 Exit 216,Alhambra,CA,248,3.920
600402,Bosselman Travel Center #141,5793 State Hwy 6 Exit 338,Golf,IL,167,3.102
600403,QuikTrip #4802,3275 I-95 Exit 209,Patterson,AR,251,2.885
600404,Roadys Truck Stop #7482,3396 I-95 Exit 125,Claremont,MN,39,3.141
600405,Roadys Truck Stop #4216,9881 I-40 Exit 303,Clinton,NJ,381,3.221
600406,Roadys Truck Stop #9107,8827 State Hwy 6 Exit 383,Palm Beach,FL,124,2.942
600407,Road Ranger #920,5896 I-95 Exit 258,Sligo,PA,220,3.034
600408,TA Travel Center #5515,3579 I-40 Exit 70,Kirkland,IL,302,3.089
600409,TA Travel Center #7020,6974 I-80 Exit 162,Oakview,MO,140,3.365
600410,Pilot Travel Center #635,9333 US-287 Exit 265,Mount Eagle,PA,27,3.061
600411,Petro Stopping Center #331,1584 US-287 Exit 198,Wrightwood,CA,63,3.779
600412,QuikTrip #312,769 I-40 Exit 37,Vale,SD,297,3.162
600413,AMBEST #1010,672 State Hwy 6 Exit 108,Prairie Home,NE,266,2.983
600414,Roadys Truck Stop #7325,3897 I-10 Exit 159,Holbrook,NE,373,3.219
600415,QuikTrip #4737,4097 State Hwy 6 Exit 386,Northfield,OH,294,3.118
600416,Pilot Travel Center #9184,4626 I-40 Exit 108,Westchester,IL,55,3.319
600417,Bosselman Travel Center #8802,5309 I-95 Exit 194,Hometown,IL,255,3.206
600418,Loves Travel Stop #3395,317 US-287 Exit 151,Sulphur Rock,AR,65,3.087
600419,AMBEST #8972,4247 I-10 Exit 364,Muddy,IL,90,3.018
600420,Loves Travel Stop #9650,785 I-80 Exit 387,Palatine,IL,181,3.151
600421,Bosselman Travel Center #5018,335 I-95 Exit 151,Latimer,KS,86,3.047
600422,TA Travel Center #5236,9352 State Hwy 6 Exit 319,Chical,NM,320,3.241
600423,Road Ranger #9760,695 I-10 Exit 350,Gilberton,PA,117,3.094
600424,Kwik Trip #8984,7434 I-10 Exit 215,Reynolds Heights,PA,240,3.000
600425,Roadys Truck Stop #7148,694 I-10 Exit 199,Julian,PA,85,3.201
600426,Sapp Bros #1263,3409 US-287 Exit 9,Cherry Valley,CA,332,3.469
600427,Flying J #9343,7806 I-95 Exit 112,New Hope,NC,274,2.897
600428,Road Ranger #3285,449 I-95 Exit 52,Elk River,ID,262,3.782
600429,Flying J #6775,4012 I-80 Exit 354,Hardy,IA,388,3.004
600430,Bosselman Travel Center #7435,239 I-80 Exit 198,Fairway,KS,386,3.022
600431,Roadys Truck Stop #4070,8452 I-80 Exit 3,Tebbetts,MO,242,3.351
600432,Kwik Trip #1408,9126 US-287 Exit 61,Salona,PA,114,3.366
600433,Flying J #1827,1372 State Hwy 6 Exit 261,West Dundee,IL,213,3.272
600434,QuikTrip #6751,7510 State Hwy 6 Exit 37,Lantana,FL,304,3.009
600435,TA Travel Center #9253,9154 I-95 Exit 70,Mountain Grove,MO,391,3.171
600436,TA Travel Center #8794,7373 US-287 Exit 225,Dortches,NC,139,3.066
600437,Pilot Travel Center #5957,8349 I-95 Exit 386,Franklinton,LA,96,3.012
600438,Flying J #6942,312 State Hwy 6 Exit 225,Ridgefield Park,NJ,251,3.411
600439,Kwik Trip #7999,1914 I-95 Exit 330,Mclean,IL,87,3.060
600440,AMBEST #2966,6293 US-287 Exit 175,Lee Center,IL,385,3.326
600441,QuikTrip #1150,3202 State Hwy 6 Exit 145,Arabi,LA,296,3.085
600442,Petro Stopping Center #6055,1652 I-10 Exit 382,Mount Vernon,VA,159,2.905
600443,Sapp Bros #3849,7515 US-287 Exit 392,Pilsen,KS,91,2.956
600444,Petro Stopping Center #8590,8813 I-80 Exit 166,Enfield,IL,72,3.275
600445,Road Ranger #6969,9988 I-95 Exit 25,Taos,MO,363,3.222
600446,Loves Travel Stop #1787,1938 US-287 Exit 377,Champion Heights,OH,222,3.227
600447,QuikTrip #4190,3904 I-95 Exit 177,Middletown,IN,39,3.004
600448,Road Ranger #6988,8200 I-40 Exit 333,Golden Shores,AZ,189,3.742
600449,Pilot Travel Center #6878,8817 I-40 Exit 312,Prescott Valley,AZ,279,3.599
600450,Loves Travel Stop #9650,3759 US-287 Exit 223,Plantation Mobile Home Park,FL,166,3.212
600451,Road Ranger #1091,3007 State Hwy 6 Exit 164,Sycamore,IL,261,3.153
600452,AMBEST #5002,5737 State Hwy 6 Exit 104,Keswick,IA,353,3.078
600453,Flying J #3484,8955 I-95 Exit 78,Atlanta,GA,126,2.876
600454,Sapp Bros #2367,4669 US-287 Exit 232,Azusa,CA,28,4.101
600455,Sapp Bros #1363,5290 US-287 Exit 370,Bruceville,IN,241,3.310
600456,AMBEST #2286,6693 I-80 Exit 275,Violet,LA,279,2.659
600457,Pilot Travel Center #3418,2822 US-287 Exit 347,Ollie,IA,379,3.159
600458,Loves Travel Stop #6285,1903 I-10 Exit 269,Kirtland Afb,NM,383,3.290
600459,AMBEST #6484,2732 I-10 Exit 353,Redwater,TX,262,3.153
600460,QuikTrip #4211,7987 State Hwy 6 Exit 371,Manhattan,IL,93,3.005
600461,Flying J #7790,502 I-80 Exit 351,Glen Ellyn,IL,285,2.796
600462,QuikTrip #9279,7372 I-10 Exit 95,East Hazel Crest,IL,212,3.543
600463,Kwik Trip #1672,9451 I-80 Exit 63,Parker,PA,313,3.244
600464,Petro Stopping Center #1579,2978 I-10 Exit 115,Huntington,VA,72,3.294
600465,Kwik Trip #115,6518 I-80 Exit 179,National Harbor,MD,124,3.017
600466,Road Ranger #1653,8321 US-287 Exit 141,Montezuma,IA,175,2.977
600467,Sapp Bros #4658,1155 I-95 Exit 314,Tedrow,OH,85,2.945
600468,Flying J #1501,4380 I-40 Exit 27,Parkman,WY,119,3.808
600469,Sapp Bros #6691,3780 I-40 Exit 104,Faunsdale,AL,82,2.824
600470,Flying J #5447,5060 I-95 Exit 5,White Oak,TX,158,3.000
600471,QuikTrip #9595,9056 State Hwy 6 Exit 185,Fifth Ward,LA,227,3.249
600472,Kwik Trip #9671,7254 I-10 Exit 72,Fort Lee,NJ,48,3.277
600473,Flying J #2520,6107 I-40 Exit 269,Wood Ridge,NJ,214,3.187
600474,Kwik Trip #5240,6423 US-287 Exit 321,Anguilla,MS,108,3.197
600475,Petro Stopping Center #7280,6434 I-40 Exit 351,Mountainburg,AR,349,2.695
600476,Kwik Trip #2964,3555 I-40 Exit 296,Sandy Lake,PA,88,3.042
600477,Sapp Bros #9019,7298 I-80 Exit 267,Hackensack,NJ,307,3.151
600478,Roadys Truck Stop #7748,3597 State Hwy 6 Exit 108,Quitman,MS,40,2.766
600479,Roadys Truck Stop #3415,4099 I-40 Exit 284,Tuckerman,AR,151,2.977
600480,TA Travel Center #6557,2594 I-95 Exit 394,Netcong,NJ,8,3.141
600481,Flying J #3499,6739 US-287 Exit 312,Cherokee Village,AR,26,2.735
600482,AMBEST #8285,4708 I-95 Exit 42,Chapman,PA,324,3.057
600483,Loves Travel Stop #7196,4024 US-287 Exit 334,Delta,AL,363,3.114
600484,Pilot Travel Center #3847,1656 I-40 Exit 366,Irvington,IA,354,3.685
600485,Loves Travel Stop #6460,6851 I-80 Exit 394,Hamilton,MT,193,3.239
600486,TA Travel Center #8687,4591 US-287 Exit 163,Tamms,IL,157,3.257
600487,Loves Travel Stop #4853,143 I-95 Exit 326,Medina,WA,170,3.568
600488,Roadys Truck Stop #2594,2767 I-95 Exit 181,Southgate,MI,39,3.210
600489,Loves Travel Stop #130,8479 US-287 Exit 270,Hickory Hills,IL,219,3.244
600490,Roadys Truck Stop #816,1085 I-80 Exit 200,Rohrsburg,PA,4,3.172
600491,Petro Stopping Center #6962,9785 I-40 Exit 327,Evanston,IL,54,2.882
600492,Sapp Bros #3364,8474 I-10 Exit 320,Chevy Chase Village,MD,55,3.153
600493,Road Ranger #6321,2297 US-287 Exit 143,Pinesdale,MT,38,3.860
600494,AMBEST #8154,9040 I-95 Exit 148,North Arlington,NJ,164,3.049
600495,QuikTrip #3718,2516 I-40 Exit 221,Friendly,MD,179,3.167
600496,AMBEST #4586,2604 I-80 Exit 397,Saint Ansgar,IA,269,3.150
600497,Bosselman Travel Center #3295,5777 US-287 Exit 381,Judsonia,AR,131,3.049
600498,Loves Travel Stop #1208,350 I-10 Exit 238,Stacey Street,FL,388,2.924
600499,TA Travel Center #8551,6241 I-40 Exit 87,Summersville,MO,125,3.031
600500,Sapp Bros #598,7073 State Hwy 6 Exit 228,Millbury,OH,49,3.063
600501,Petro Stopping Center #8961,5667 I-80 Exit 114,Derby,CO,337,3.387
600502,Loves Travel Stop #4273,7556 I-95 Exit 390,Edmonston,MD,163,3.152
600503,Sapp Bros #4285,1181 I-80 Exit 289,Leighton,IA,283,3.045
600504,Bosselman Travel Center #3012,2665 I-40 Exit 93,Sublette,IL,260,2.963
600505,AMBEST #9092,1283 US-287 Exit 335,Cabana Colony,FL,93,3.164
600506,AMBEST #5903,2372 I-40 Exit 226,Monroe,IN,201,3.154
600507,Kwik Trip #158,2069 I-80 Exit 214,Sandyfield,NC,311,2.885
600508,Pilot Travel Center #5467,1034 State Hwy 6 Exit 378,Ritzville,WA,117,3.879
600509,Road Ranger #2326,4663 I-10 Exit 308,Packanack Lake,NJ,33,3.116
600510,Flying J #987,4147 I-10 Exit 385,Benton,MO,87,3.280
600511,Sapp Bros #850,2858 State Hwy 6 Exit 129,Graf,IA,308,3.027
600512,Flying J #9293,3874 I-95 Exit 145,Belvidere,NJ,152,3.147
600513,Pilot Travel Center #3900,7994 I-10 Exit 202,Davis Junction,IL,182,3.091
600514,Bosselman Travel Center #4458,2629 I-10 Exit 288,Edwardsburg,MI,388,3.327
600515,Sapp Bros #8694,413 I-80 Exit 116,Windham,OH,14,2.852
600516,Loves Travel Stop #4810,9219 State Hwy 6 Exit 336,Lamar,PA,126,3.055
600517,TA Travel Center #9779,866 I-95 Exit 164,Sandwich,IL,11,3.068
600518,Petro Stopping Center #8474,8219 I-10 Exit 55,Lincolnia,VA,172,3.119
600519,Bosselman Travel Center #554,5260 I-40 Exit 286,Mishawaka,IN,65,3.259
600520,TA Travel Center #1816,1072 I-95 Exit 27,Durham,KS,248,3.027
600521,Petro Stopping Center #4833,4313 State Hwy 6 Exit 294,Holstein,NE,354,3.197
600522,Loves Travel Stop #7827,2145 State Hwy 6 Exit 129,North Lauderdale,FL,366,3.023
600523,Pilot Travel Center #584,3383 I-10 Exit 132,Pawnee Rock,KS,183,2.973
600524,Kwik Trip #4639,8782 State Hwy 6 Exit 169,Monrovia,IN,346,3.234
600525,QuikTrip #3509,7945 US-287 Exit 143,Renova,MS,307,2.898
600526,Pilot Travel Center #7349,2313 I-80 Exit 202,Maple Park,IL,194,3.214
600527,Road Ranger #1051,4887 State Hwy 6 Exit 135,Ashland,PA,54,3.218
600528,Kwik Trip #125,3261 State Hwy 6 Exit 265,Symerton,IL,305,3.267
600529,Flying J #8309,2620 US-287 Exit 68,Helmer,IN,274,2.997
600530,Petro Stopping Center #177,5115 I-80 Exit 298,Westlake Village,IL,127,2.900
600531,Sapp Bros #2016,6688 I-40 Exit 71,Mifflinburg,PA,203,2.881
600532,QuikTrip #7327,6218 I-80 Exit 354,Potomac Heights,MD,221,2.899
600533,Roadys Truck Stop #9285,4845 I-95 Exit 27,Garland,NE,112,3.107
600534,Flying J #6659,7798 I-95 Exit 36,Saronville,NE,236,3.102
600535,Sapp Bros #2548,4386 I-10 Exit 284,Delta,IA,35,3.094
600536,Roadys Truck Stop #4484,2667 I-95 Exit 264,Osyka,MS,118,3.117
600537,Bosselman Travel Center #3707,287 I-80 Exit 320,Druid Hills,GA,391,3.143
600538,Sapp Bros #2322,6606 I-40 Exit 268,Holden Beach,NC,335,3.002
600539,Kwik Trip #5764,3183 I-80 Exit 308,Bridge City,LA,287,3.161
600540,Petro Stopping Center #594,1623 I-40 Exit 131,Conrad,IA,318,2.803
600541,Bosselman Travel Center #8109,5090 State Hwy 6 Exit 169,Newburg,MO,140,3.043
600542,AMBEST #7465,7689 I-40 Exit 142,Carol Stream,IL,390,2.986
600543,Bosselman Travel Center #752,9535 State Hwy 6 Exit 235,Tucker,GA,274,3.152
600544,Roadys Truck Stop #5611,9520 State Hwy 6 Exit 231,Four Square Mile,CO,120,3.418
600545,Bosselman Travel Center #6406,1641 I-40 Exit 340,Dumbarton,VA,103,3.075
600546,Sapp Bros #7802,3468 State Hwy 6 Exit 278,Bargersville,IN,374,2.948
600547,Bosselman Travel Center #1682,938 I-95 Exit 382,Wharton,NJ,11,3.067
600548,AMBEST #8241,5240 State Hwy 6 Exit 320,Willow Creek,MT,328,3.689
600549,Petro Stopping Center #3615,619 State Hwy 6 Exit 366,Farley,IA,83,3.228
600550,Kwik Trip #8394,7576 I-10 Exit 233,Hickman,NE,35,2.791
600551,AMBEST #7052,9540 I-95 Exit 52,Macksville,KS,199,3.091
600552,Flying J #6820,4150 US-287 Exit 391,Dexter,MO,36,3.219
600553,Loves Travel Stop #625,4420 I-95 Exit 170,Shenandoah Heights,PA,226,3.468
600554,Roadys Truck Stop #7460,1908 I-80 Exit 198,Fieldon,IL,168,3.063
600555,QuikTrip #2718,9098 I-40 Exit 284,Green Mountain,IA,74,3.223
600556,Loves Travel Stop #2823,8137 I-95 Exit 320,Ruthven,IA,329,2.921
600557,Kwik Trip #8437,6113 I-10 Exit 85,Mokena,IL,133,2.870
600558,Loves Travel Stop #6724,523 I-10 Exit 272,Chester,NJ,150,2.969
600559,Loves Travel Stop #5796,9279 US-287 Exit 189,Pleasant Plain,IA,99,2.972
600560,Road Ranger #4656,3614 State Hwy 6 Exit 214,Bellefonte,AR,105,3.068
600561,Loves Travel Stop #8777,5357 US-287 Exit 290,Delaware Park,NJ,207,3.122
600562,Loves Travel Stop #7230,4285 US-287 Exit 281,Bradford,IA,364,3.100
600563,Loves Travel Stop #4539,5104 I-40 Exit 3,Montrose,VA,31,3.052
600564,QuikTrip #6155,6822 I-40 Exit 77,Batavia,AR,123,2.907
600565,Loves Travel Stop #934,7027 US-287 Exit 398,Manalapan,FL,21,2.450
600566,QuikTrip #2703,9673 State Hwy 6 Exit 269,Boyden,IA,380,3.320
600567,TA Travel Center #2991,9304 I-95 Exit 339,Centerton,IN,170,3.074
600568,QuikTrip #3477,4480 US-287 Exit 302,Lattimer,PA,365,2.945
600569,QuikTrip #9532,9917 I-80 Exit 192,Raymond,KS,59,3.230
600570,Bosselman Travel Center #7971,3293 State Hwy 6 Exit 209,Central Garage,VA,324,2.824
600571,Sapp Bros #4619,7396 I-10 Exit 188,Redkey,IN,261,3.237
600572,Kwik Trip #4087,8035 I-40 Exit 31,Iselin,NJ,359,2.976
600573,Sapp Bros #3172,9716 I-10 Exit 357,Beltsville,MD,74,2.906
600574,Pilot Travel Center #7147,8219 State Hwy 6 Exit 62,Cherry Hill,VA,286,3.279
600575,Sapp Bros #3295,6674 I-40 Exit 394,Hoagland,IN,326,3.200
600576,Flying J #428,4313 I-40 Exit 81,Moro,AR,180,3.115
600577,Roadys Truck Stop #1064,865 US-287 Exit 62,Beaver Valley,AZ,103,3.627
600578,Roadys Truck Stop #8197,7716 US-287 Exit 76,Sexton,IA,246,3.009
600579,Pilot Travel Center #7273,1910 I-80 Exit 230,Towamensing Trails,PA,295,3.367
600580,QuikTrip #1780,7293 State Hwy 6 Exit 110,Big Run,PA,380,3.077
600581,Sapp Bros #251,6824 US-287 Exit 92,Toomsuba,MS,357,2.791
600582,Bosselman Travel Center #485,4918 I-80 Exit 263,Elizabeth,IL,281,3.160
600583,AMBEST #1749,8080 I-10 Exit 209,Detroit,MI,237,2.788
600584,TA Travel Center #7282,667 I-80 Exit 378,Roselle Park,NJ,179,3.324
600585,Petro Stopping Center #4139,1277 State Hwy 6 Exit 328,Caddo Mills,TX,119,2.913
600586,Petro Stopping Center #6997,4568 State Hwy 6 Exit 65,Pleasant View,IN,172,3.009
600587,Roadys Truck Stop #987,4732 State Hwy 6 Exit 240,Manter,KS,263,3.386
600588,AMBEST #3445,7240 I-95 Exit 11,Ellettsville,IN,201,3.279
600589,Road Ranger #1861,5347 I-10 Exit 360,Coral Springs,FL,180,3.247
600590,Roadys Truck Stop #1159,3992 US-287 Exit 16,New Orleans,LA,360,3.044
600591,Bosselman Travel Center #7821,3809 I-40 Exit 70,Leary,TX,80,3.082
600592,Road Ranger #7177,6389 State Hwy 6 Exit 223,Plainfield,IL,208,2.852
600593,Sapp Bros #4793,169 US-287 Exit 120,Snow Hill,NC,377,2.944
600594,AMBEST #1966,6848 I-95 Exit 143,Centreville,AL,114,2.907
600595,Sapp Bros #3764,2830 I-95 Exit 382,Jamestown,PA,223,3.258
600596,AMBEST #297,6091 I-95 Exit 35,Crystal Springs,MS,123,2.901
600597,Kwik Trip #624,5554 State Hwy 6 Exit 115,Rockport Colony,SD,96,3.320
600598,QuikTrip #9240,9276 State Hwy 6 Exit 152,Dinwiddie,VA,183,3.161
600599,Sapp Bros #6199,2285 State Hwy 6 Exit 57,Panorama Park,IA,162,3.230
600600,Road Ranger #5798,6086 State Hwy 6 Exit 5,Montrose,MS,187,3.126
600601,TA Travel Center #6219,691 I-95 Exit 205,Lakeville,IN,273,2.792
600602,Petro Stopping Center #1617,2175 I-80 Exit 176,Vermilion,OH,345,3.108
600603,Bosselman Travel Center #9644,9048 I-95 Exit 223,Arbury Hills,IL,336,3.279
600604,Kwik Trip #6606,9876 I-80 Exit 205,Glenview,IL,127,3.452
600605,Sapp Bros #7159,508 I-40 Exit 197,New Virginia,IA,332,3.189
600606,Loves Travel Stop #6099,1531 State Hwy 6 Exit 390,Rossiter,PA,301,3.321
600607,QuikTrip #6051,1337 I-95 Exit 103,Port Murray,NJ,244,3.181
600608,Sapp Bros #3669,1196 I-80 Exit 233,Mount Rainier,MD,102,2.980
600609,Petro Stopping Center #4215,5576 I-95 Exit 331,Avenel,NJ,11,2.970
600610,QuikTrip #7032,2713 I-40 Exit 102,Mineral Ridge,OH,138,2.884
600611,Roadys Truck Stop #1561,6599 US-287 Exit 350,Justice,IL,193,3.183
600612,Road Ranger #7170,5594 I-80 Exit 78,Douglassville,TX,73,3.057
600613,TA Travel Center #4387,7467 I-40 Exit 380,Yorktown,IN,347,2.607
600614,Pilot Travel Center #1856,4519 I-95 Exit 354,Granger,IN,56,3.067
600615,TA Travel Center #9649,7353 I-40 Exit 316,Ohio,IL,286,3.046
600616,Kwik Trip #9948,4213 I-80 Exit 230,Mendota,IL,394,3.084
600617,Petro Stopping Center #9173,2056 I-80 Exit 206,Shelbina,MO,264,3.296
600618,Bosselman Travel Center #4191,235 I-10 Exit 8,Risco,MO,267,3.227
600619,Pilot Travel Center #5402,8537 I-95 Exit 304,Sheldon,TX,312,3.088
600620,AMBEST #8420,784 I-95 Exit 62,Valley City,OH,138,2.983
600621,Pilot Travel Center #3255,3649 US-287 Exit 365,Delaplaine,AR,13,3.019
600622,Road Ranger #1940,890 US-287 Exit 193,Gibraltar,MI,364,3.138
600623,Flying J #5691,8590 I-10 Exit 337,Norris City,IL,222,3.144
600624,Pilot Travel Center #3120,1831 I-80 Exit 36,La Moille,IL,50,2.884
600625,Roadys Truck Stop #6896,9412 US-287 Exit 215,Pinehurst,TX,12,3.314
600626,Loves Travel Stop #2733,4861 State Hwy 6 Exit 230,Lindsey,OH,217,2.818
600627,Petro Stopping Center #2462,8385 I-40 Exit 77,Lake Worth Beach,FL,362,2.838
